,num_points,max_iterations,application,num_threads,chunk_size,repeat,runtime,comptime,work
1038,5000,1000,withomp,8,default,4,5.345907707999686,0.05754345900095359,"[   6394451   57004182  644837718 1448960662 1448960833  644835790
   57004230    6394451]"
1039,5000,1000,withomp,8,default,5,5.389541124999596,0.013910042001043621,"[   6394451   57004182  644837718 1448960662 1448960833  644835790
   57004230    6394451]"
1040,5000,1000,withomp,1,1,1,15.292481083000894,0.05028670899901044,[4314392317]
1041,5000,1000,withomp,1,1,2,15.223619583000072,0.1191482089998317,[4314392317]
1042,5000,1000,withomp,1,1,3,15.389678708000247,-0.046910916000342695,[4314392317]
1043,5000,1000,withomp,1,1,4,15.364922249999836,-0.022154457999931765,[4314392317]
1044,5000,1000,withomp,1,1,5,15.222019458999966,0.1207483329999377,[4314392317]
1045,5000,1000,withomp,2,1,1,7.908082625000134,0.014468249999481486,[2157195682 2157196635]
1046,5000,1000,withomp,2,1,2,7.8243012920002,0.098249582999415,[2157195682 2157196635]
1047,5000,1000,withomp,2,1,3,7.916828124999483,0.005722750000131782,[2157195682 2157196635]
1048,5000,1000,withomp,2,1,4,7.909230666999974,0.013320207999640843,[2157195682 2157196635]
1049,5000,1000,withomp,2,1,5,7.9245627079999394,-0.002011833000324259,[2157195682 2157196635]
1050,5000,1000,withomp,3,1,1,5.394086000000243,-0.015479249999771127,[1438141436 1438139558 1438111323]
1051,5000,1000,withomp,3,1,2,5.392618249999941,-0.014011499999469379,[1438141436 1438139558 1438111323]
1052,5000,1000,withomp,3,1,3,5.3990514589995655,-0.020444708999093564,[1438141436 1438139558 1438111323]
1053,5000,1000,withomp,3,1,4,5.387075334000656,-0.00846858400018391,[1438141436 1438139558 1438111323]
1054,5000,1000,withomp,3,1,5,5.390840708000724,-0.012233958000251732,[1438141436 1438139558 1438111323]
1055,5000,1000,withomp,4,1,1,4.044535957999869,0.019683875000737316,[1078650253 1078546040 1078545429 1078650595]
1056,5000,1000,withomp,4,1,2,4.050405750000209,0.013814083000397659,[1078650253 1078546040 1078545429 1078650595]
1057,5000,1000,withomp,4,1,3,4.053132125000047,0.01108770800055936,[1078650253 1078546040 1078545429 1078650595]
1058,5000,1000,withomp,4,1,4,4.068559166999876,-0.004339333999269002,[1078650253 1078546040 1078545429 1078650595]
1059,5000,1000,withomp,4,1,5,4.08265775000018,-0.018437916999573645,[1078650253 1078546040 1078545429 1078650595]
1060,5000,1000,withomp,5,1,1,3.255487207999977,0.020404001000315475,[862846343 862873418 862950609 862874602 862847345]
1061,5000,1000,withomp,5,1,2,3.2699312499998996,0.0059599590003927005,[862846343 862873418 862950609 862874602 862847345]
1062,5000,1000,withomp,5,1,3,3.251287749999392,0.02460345900090033,[862846343 862873418 862950609 862874602 862847345]
1063,5000,1000,withomp,5,1,4,3.282282999999552,-0.006391790999259683,[862846343 862873418 862950609 862874602 862847345]
1064,5000,1000,withomp,5,1,5,3.284407916999953,-0.008516707999660866,[862846343 862873418 862950609 862874602 862847345]
1065,5000,1000,withomp,6,1,1,2.7531792079998922,0.004240291999849433,[719021428 719021271 719055967 719120008 719118287 719055356]
1066,5000,1000,withomp,6,1,2,2.7544195830005265,0.002999916999215202,[719021428 719021271 719055967 719120008 719118287 719055356]
1067,5000,1000,withomp,6,1,3,2.747144541000125,0.010274958999616501,[719021428 719021271 719055967 719120008 719118287 719055356]
1068,5000,1000,withomp,6,1,4,2.7509800839998206,0.006439415999921039,[719021428 719021271 719055967 719120008 719118287 719055356]
1069,5000,1000,withomp,6,1,5,2.7520098330005567,0.005409666999184992,[719021428 719021271 719055967 719120008 719118287 719055356]
1070,5000,1000,withomp,7,1,1,2.343975875000069,0.036133499999777996,[616363437 616360855 616329279 616294625 616419392 616294844 616329885]
1071,5000,1000,withomp,7,1,2,2.3696698330004438,0.010439541999403446,[616363437 616360855 616329279 616294625 616419392 616294844 616329885]
1072,5000,1000,withomp,7,1,3,2.3799277080006505,0.0001816669991967501,[616363437 616360855 616329279 616294625 616419392 616294844 616329885]
1073,5000,1000,withomp,7,1,4,2.3816799169999285,-0.001570542000081332,[616363437 616360855 616329279 616294625 616419392 616294844 616329885]
1074,5000,1000,withomp,7,1,5,2.352089457999682,0.02801991700016515,[616363437 616360855 616329279 616294625 616419392 616294844 616329885]
1075,5000,1000,withomp,8,1,1,2.070773583999653,0.0024686659999133553,"[539308880 539277384 539267501 539341656 539341373 539268656 539277928
 539308939]"
1076,5000,1000,withomp,8,1,2,2.0774234999998953,-0.004181250000328873,"[539308880 539277384 539267501 539341656 539341373 539268656 539277928
 539308939]"
1077,5000,1000,withomp,8,1,3,2.1061675000000832,-0.032925250000516826,"[539308880 539277384 539267501 539341656 539341373 539268656 539277928
 539308939]"
1078,5000,1000,withomp,8,1,4,2.0957828749997134,-0.022540625000146974,"[539308880 539277384 539267501 539341656 539341373 539268656 539277928
 539308939]"
1079,5000,1000,withomp,8,1,5,2.0776590410005156,-0.004416791000949161,"[539308880 539277384 539267501 539341656 539341373 539268656 539277928
 539308939]"
